video,frame,track_id,x1,y1,x2,y2,iou,label
N26.mp4,39,34,164.55193,265.0881,225.7974,424.445,0.02593749578191116,ON_GROUND
N26.mp4,40,34,166.07156,265.05142,226.76047,424.50256,0.02549936801409382,ON_GROUND
N26.mp4,41,34,168.39618,264.97336,227.92737,424.6713,0.02481727242192409,ON_GROUND
N26.mp4,42,34,170.89326,263.62723,229.73976,424.82098,0.024193534843587754,ON_GROUND
N26.mp4,43,34,173.55582,263.12012,231.60876,424.76593,0.023374624553769006,ON_GROUND
N26.mp4,44,34,176.92014,262.91855,234.38155,424.5751,0.022377547222844428,ON_GROUND
N26.mp4,45,34,180.45613,262.2998,237.17226,422.79785,0.02013462223625839,ON_GROUND
N26.mp4,46,34,185.60683,263.4808,241.52777,421.5757,0.018042027293598786,ON_GROUND
N26.mp4,47,34,188.25552,263.52878,244.90773,423.00476,0.01870770547105672,ON_GROUND
N26.mp4,48,34,189.92067,263.72083,246.56215,422.24408,0.01780409213716467,ON_GROUND
N26.mp4,49,34,190.67982,264.22354,247.90466,422.81863,0.018192357560715574,ON_GROUND
N26.mp4,50,34,192.82512,264.91354,250.74524,422.35245,0.017530245424820238,ON_GROUND
N26.mp4,51,34,196.21826,266.27115,255.06082,422.13477,0.01682234035519629,ON_GROUND
N26.mp4,52,34,197.37914,266.7592,257.67545,422.65997,0.01720964645426486,ON_GROUND
N26.mp4,53,34,197.45615,267.53122,258.39655,422.4798,0.017154756539669802,ON_GROUND
N26.mp4,54,34,199.05334,268.04086,260.20746,421.97595,0.01644311982389143,ON_GROUND
N26.mp4,55,34,200.92526,268.68896,262.33536,422.1509,0.01621748576040564,ON_GROUND
N26.mp4,56,34,208.27321,269.55585,267.86423,419.24692,0.012170042021968233,ON_GROUND
N26.mp4,57,34,212.58801,269.2658,272.08908,418.94864,0.011019747439057235,ON_GROUND
N26.mp4,58,34,218.77309,268.83392,277.1403,416.97684,0.00816351676910897,OFF_GROUND
N26.mp4,59,34,224.53986,268.38202,282.2021,414.62637,0.005216119070809669,OFF_GROUND
N26.mp4,60,34,228.67023,267.8866,286.8318,415.75174,0.005219165057802999,OFF_GROUND
N26.mp4,61,34,233.83864,267.90958,293.01883,417.8662,0.005736531114734908,OFF_GROUND
N26.mp4,62,34,237.50432,268.36694,297.55606,419.5138,0.006231955190599909,OFF_GROUND
N26.mp4,63,34,239.73149,269.06448,302.1431,425.6421,0.010653354439714342,ON_GROUND
N26.mp4,64,34,241.03622,269.6937,306.10513,432.93848,0.01656527541667433,ON_GROUND
N26.mp4,65,34,243.45734,271.33597,310.0267,438.13843,0.020627661111323473,ON_GROUND
N26.mp4,66,34,246.20123,272.26172,313.59122,441.8141,0.023296408200202002,ON_GROUND
N26.mp4,67,34,251.06201,274.2371,318.13306,443.91324,0.02393749777060558,ON_GROUND
N26.mp4,68,34,253.94954,275.18268,320.6633,444.34488,0.02357889006646493,ON_GROUND
N26.mp4,69,34,257.902,275.51538,324.09653,444.48297,0.022681912211014246,ON_GROUND
N26.mp4,70,34,261.1177,275.75668,326.73026,445.17114,0.02241654222652166,ON_GROUND
N26.mp4,71,34,263.8687,275.45282,328.28452,444.69595,0.02116874667974575,ON_GROUND
N26.mp4,72,34,268.4935,274.07526,331.38757,443.84634,0.019160916136751766,ON_GROUND
N26.mp4,73,34,271.8869,272.4137,333.98676,443.57047,0.018048548389737813,ON_GROUND
N26.mp4,74,34,275.27576,271.23328,336.94803,443.49606,0.017177126296861335,ON_GROUND
N26.mp4,75,34,279.8142,270.91376,341.04257,443.55753,0.01618741588858786,ON_GROUND
N26.mp4,76,34,282.3534,271.10178,343.11093,443.86014,0.01582703416158628,ON_GROUND
N26.mp4,77,34,286.87512,272.71613,347.6387,445.67532,0.01630606848189786,ON_GROUND
N26.mp4,78,34,290.75287,273.6268,351.8928,447.43405,0.016919997710962108,ON_GROUND
N26.mp4,79,34,292.41702,273.82697,354.98184,451.1991,0.019769482288772375,ON_GROUND
N26.mp4,80,34,293.65207,274.61505,357.6453,454.31067,0.022287827162371814,ON_GROUND
N26.mp4,81,34,295.0754,275.3181,360.46988,456.7913,0.02431097761117184,ON_GROUND
N26.mp4,82,34,295.72845,275.93402,361.24097,458.48193,0.025611248018593956,ON_GROUND
N26.mp4,83,34,298.19022,276.2461,363.51306,459.22495,0.025631006425166816,ON_GROUND
N26.mp4,84,34,299.8994,275.18274,365.35345,459.42203,0.025411441078938574,ON_GROUND
N26.mp4,85,34,303.27682,275.29227,368.19104,459.06192,0.024227929295662223,ON_GROUND
N26.mp4,86,34,311.44693,274.25864,375.67664,459.81546,0.022847297374904634,ON_GROUND
N26.mp4,87,34,321.22556,273.46948,385.20993,459.5105,0.020362059199005408,ON_GROUND
N26.mp4,88,34,326.72964,273.2672,390.10632,459.04877,0.01867667175226142,ON_GROUND
N26.mp4,89,34,330.06146,273.38455,393.45813,459.88605,0.01862431580732148,ON_GROUND
N26.mp4,90,34,332.97858,273.35416,396.9068,461.32516,0.019221997956489597,ON_GROUND
N26.mp4,91,34,335.4246,273.54828,400.5793,464.0781,0.021122128764815513,ON_GROUND
N26.mp4,92,34,338.49155,273.76022,404.3022,464.27933,0.02070688944592848,ON_GROUND
N26.mp4,93,34,343.0302,276.13055,410.4751,469.64307,0.024497699292140067,ON_GROUND
N26.mp4,94,34,345.91278,277.75494,414.45395,472.9181,0.026881760628948898,ON_GROUND
N26.mp4,95,34,349.09097,278.92078,418.34344,474.9068,0.028031502253343495,ON_GROUND
N26.mp4,96,34,351.7506,280.28546,421.64462,477.624,0.029948084328029582,ON_GROUND
N26.mp4,97,34,353.26706,281.03537,423.9939,479.2383,0.03122985436131091,ON_GROUND
