video,frame,track_id,x1,y1,x2,y2,iou,label
N24.mp4,1,-1,682.2149,197.68584,767.2066,471.65692,0.0,OFF_GROUND
N24.mp4,2,30,686.1387,196.12096,771.1692,470.19604,0.0,OFF_GROUND
N24.mp4,3,30,689.81976,198.19589,773.94586,469.13278,0.0,OFF_GROUND
N24.mp4,4,30,692.8708,200.01483,776.2813,467.75082,0.0,OFF_GROUND
N24.mp4,5,30,697.5364,201.853,780.9554,467.45123,0.0,OFF_GROUND
N24.mp4,6,30,704.9688,202.66602,789.10236,466.6573,0.0,OFF_GROUND
N24.mp4,7,30,709.15857,203.68085,793.6873,464.77478,0.0,OFF_GROUND
N24.mp4,8,30,712.9713,203.87085,798.2705,464.135,0.0,OFF_GROUND
N24.mp4,9,30,716.72235,202.89107,803.15564,463.59338,0.0,OFF_GROUND
N24.mp4,10,30,724.07623,201.16527,810.4676,458.55783,0.0,OFF_GROUND
N24.mp4,11,30,728.2474,200.47307,815.21436,456.9219,0.0,OFF_GROUND
N24.mp4,12,30,741.0888,199.52718,827.6356,456.16345,0.0,OFF_GROUND
N24.mp4,13,30,750.0008,198.25832,836.36224,455.85422,0.0,OFF_GROUND
N24.mp4,14,30,757.76135,197.61447,843.56494,454.93036,0.0,OFF_GROUND
N24.mp4,15,30,764.36,197.66074,849.89075,454.53394,0.0,OFF_GROUND
N24.mp4,16,30,769.70465,198.20624,855.3889,454.98004,0.0,OFF_GROUND
N24.mp4,17,30,778.0995,199.64479,862.9321,452.0127,0.0,OFF_GROUND
N24.mp4,18,30,782.61774,200.79362,867.91724,451.82803,0.0,OFF_GROUND
N24.mp4,19,30,786.2467,201.31755,872.1676,451.55057,0.0,OFF_GROUND
N24.mp4,20,30,787.2856,202.40315,874.60913,453.18835,0.0,OFF_GROUND
N24.mp4,21,30,789.3154,203.30138,877.5571,453.33344,0.0,OFF_GROUND
N24.mp4,22,30,797.49896,201.0862,884.2873,446.0747,0.0,OFF_GROUND
N24.mp4,23,30,803.89777,200.06613,888.9819,440.50458,0.0,OFF_GROUND
N24.mp4,24,30,808.0322,199.40846,892.4781,438.40414,0.0,OFF_GROUND
N24.mp4,25,30,810.72595,198.15536,895.6365,438.57004,0.0,OFF_GROUND
N24.mp4,26,30,812.41455,197.23938,897.2868,437.52078,0.0,OFF_GROUND
N24.mp4,27,30,816.6277,196.55307,901.26,437.60254,0.0,OFF_GROUND
N24.mp4,28,30,820.68146,196.39818,904.5197,437.17163,0.0,OFF_GROUND
N24.mp4,29,30,824.46747,196.79587,907.0063,435.59213,0.0,OFF_GROUND
N24.mp4,30,30,827.67224,197.13326,909.2432,435.00525,0.0,OFF_GROUND
N24.mp4,31,30,830.1531,197.44803,911.0602,434.75842,0.0,OFF_GROUND
N24.mp4,32,30,833.58234,199.8825,913.8424,434.33365,0.0,OFF_GROUND
N24.mp4,33,30,835.7574,201.16577,915.60565,432.94717,0.0,OFF_GROUND
N24.mp4,34,30,838.54126,201.6407,918.84576,432.79333,0.0,OFF_GROUND
N24.mp4,35,30,842.8223,201.78949,922.96454,431.46298,0.0,OFF_GROUND
N24.mp4,36,30,846.5407,200.09634,926.5313,427.68076,0.0,OFF_GROUND
N24.mp4,37,30,854.0623,199.24188,932.8089,422.55798,0.0,OFF_GROUND
N24.mp4,38,30,859.57996,198.63786,938.1716,421.3997,0.0,OFF_GROUND
N24.mp4,39,30,863.9633,197.99792,942.56604,421.44806,0.0,OFF_GROUND
N24.mp4,40,30,867.1383,197.14926,946.12195,421.718,0.0,OFF_GROUND
N24.mp4,41,30,870.12585,197.11612,949.23267,421.84686,0.0,OFF_GROUND
N24.mp4,42,30,873.80817,196.15765,954.136,421.7739,0.0,OFF_GROUND
N24.mp4,43,30,877.66583,196.69308,957.8226,420.672,0.0,OFF_GROUND
N24.mp4,44,30,879.61145,196.4278,959.8162,420.13092,0.0,OFF_GROUND
N24.mp4,45,30,882.1786,197.06029,960.0,420.075,0.0,OFF_GROUND
N24.mp4,46,30,884.3738,198.24489,960.0,419.80963,0.0,OFF_GROUND
N24.mp4,47,30,887.2914,198.2917,960.0,417.2366,0.0,OFF_GROUND
N24.mp4,48,30,890.69464,198.08255,960.0,411.74304,0.0,OFF_GROUND
N24.mp4,49,30,892.38586,197.39944,960.0,413.12122,0.0,OFF_GROUND
N24.mp4,50,30,895.34576,196.04277,960.0,408.49295,0.0,OFF_GROUND
N24.mp4,51,30,898.15234,194.88652,960.0,405.18036,0.0,OFF_GROUND
N24.mp4,52,30,902.2623,192.58276,960.0,401.54767,0.0,OFF_GROUND
N24.mp4,53,30,905.86957,191.86693,960.0,402.04294,0.0,OFF_GROUND
N24.mp4,54,30,908.9721,192.96326,960.0,403.51364,0.0,OFF_GROUND
N24.mp4,55,30,910.8013,178.96368,960.0,403.6658,0.0,OFF_GROUND
N24.mp4,56,30,917.0669,207.96783,960.0,402.05017,0.0,OFF_GROUND
N24.mp4,57,30,919.71234,220.18036,960.0,401.47443,0.0,OFF_GROUND
